types,counts,probs,total_unique
must,47,0.0006211590563668804,9183
know,47,0.0006211590563668804,9183
cooperators,47,0.0006211590563668804,9183
course,46,0.0006079429062314148,9183
small-scale,46,0.0006079429062314148,9183
american,45,0.0005947267560959493,9183
fact,45,0.0005947267560959493,9183
past,45,0.0005947267560959493,9183
ago,44,0.0005815106059604838,9183
through,44,0.0005815106059604838,9183
large-scale,44,0.0005815106059604838,9183
around,43,0.0005682944558250181,9183
political,43,0.0005682944558250181,9183
result,43,0.0005682944558250181,9183
think,43,0.0005682944558250181,9183
man,43,0.0005682944558250181,9183
free,42,0.0005550783056895526,9183
rise,42,0.0005550783056895526,9183
skilling,42,0.0005550783056895526,9183
number,41,0.0005418621555540871,9183
population,41,0.0005418621555540871,9183
still,41,0.0005418621555540871,9183
back,41,0.0005418621555540871,9183
although,41,0.0005418621555540871,9183
less,41,0.0005418621555540871,9183
few,40,0.0005286460054186215,9183
simply,40,0.0005286460054186215,9183
go,40,0.0005286460054186215,9183
death,40,0.0005286460054186215,9183
axial,40,0.0005286460054186215,9183
whole,39,0.000515429855283156,9183
beings,39,0.000515429855283156,9183
individuals,39,0.000515429855283156,9183
become,39,0.000515429855283156,9183
tribes,39,0.000515429855283156,9183
today,39,0.000515429855283156,9183
times,39,0.000515429855283156,9183
tribe,39,0.000515429855283156,9183
economic,39,0.000515429855283156,9183
early,39,0.000515429855283156,9183
enemy,39,0.000515429855283156,9183
battle,39,0.000515429855283156,9183
later,38,0.0005022137051476905,9183
get,38,0.0005022137051476905,9183
words,38,0.0005022137051476905,9183
percent,38,0.0005022137051476905,9183
question,38,0.0005022137051476905,9183
away,38,0.0005022137051476905,9183
leaders,38,0.0005022137051476905,9183
under,38,0.0005022137051476905,9183
wealth,38,0.0005022137051476905,9183
cooperative,38,0.0005022137051476905,9183
inequality,38,0.0005022137051476905,9183
teams,38,0.0005022137051476905,9183
something,37,0.0004889975550122249,9183
end,37,0.0004889975550122249,9183
came,37,0.0004889975550122249,9183
least,37,0.0004889975550122249,9183
roman,37,0.0004889975550122249,9183
million,36,0.0004757814048767594,9183
wars,36,0.0004757814048767594,9183
want,36,0.0004757814048767594,9183
process,36,0.0004757814048767594,9183
increase,36,0.0004757814048767594,9183
humans,36,0.0004757814048767594,9183
became,36,0.0004757814048767594,9183
larger,36,0.0004757814048767594,9183
small,35,0.0004625652547412939,9183
down,35,0.0004625652547412939,9183
conflict,35,0.0004625652547412939,9183
once,35,0.0004625652547412939,9183
never,35,0.0004625652547412939,9183
known,35,0.0004625652547412939,9183
saw,35,0.0004625652547412939,9183
evidence,35,0.0004625652547412939,9183
whether,35,0.0004625652547412939,9183
pinker,35,0.0004625652547412939,9183
off,34,0.0004493491046058283,9183
next,34,0.0004493491046058283,9183
general,34,0.0004493491046058283,9183
enough,34,0.0004493491046058283,9183
without,34,0.0004493491046058283,9183
chief,34,0.0004493491046058283,9183
data,34,0.0004493491046058283,9183
steppe,34,0.0004493491046058283,9183
forms,34,0.0004493491046058283,9183
warriors,34,0.0004493491046058283,9183
place,33,0.00043613295447036276,9183
women,33,0.00043613295447036276,9183
too,33,0.00043613295447036276,9183
yet,33,0.00043613295447036276,9183
likely,33,0.00043613295447036276,9183
makes,33,0.00043613295447036276,9183
army,33,0.00043613295447036276,9183
enron,33,0.00043613295447036276,9183
sense,32,0.00042291680433489726,9183
big,32,0.00042291680433489726,9183
science,32,0.00042291680433489726,9183
fighting,32,0.00042291680433489726,9183
everybody,32,0.00042291680433489726,9183
possible,32,0.00042291680433489726,9183
trust,32,0.00042291680433489726,9183
part,32,0.00042291680433489726,9183
used,32,0.00042291680433489726,9183
institutions,32,0.00042291680433489726,9183
right,31,0.0004097006541994317,9183
understand,31,0.0004097006541994317,9183
peace,31,0.0004097006541994317,9183
problem,31,0.0004097006541994317,9183
give,31,0.0004097006541994317,9183
hand,31,0.0004097006541994317,9183
empires,31,0.0004097006541994317,9183
traits,31,0.0004097006541994317,9183
thousands,30,0.0003964845040639662,9183
often,30,0.0003964845040639662,9183
cooperate,30,0.0003964845040639662,9183
evolved,30,0.0003964845040639662,9183
nature,30,0.0003964845040639662,9183
perhaps,30,0.0003964845040639662,9183
collective,30,0.0003964845040639662,9183
greater,30,0.0003964845040639662,9183
egalitarian,30,0.0003964845040639662,9183
powerful,30,0.0003964845040639662,9183
lot,30,0.0003964845040639662,9183
answer,29,0.00038326835392850063,9183
am,29,0.00038326835392850063,9183
ability,29,0.00038326835392850063,9183
food,29,0.00038326835392850063,9183
archaeologists,29,0.00038326835392850063,9183
order,29,0.00038326835392850063,9183
arrows,29,0.00038326835392850063,9183
reason,29,0.00038326835392850063,9183
form,29,0.00038326835392850063,9183
riders,29,0.00038326835392850063,9183
found,28,0.0003700522037930351,9183
started,28,0.0003700522037930351,9183
america,28,0.0003700522037930351,9183
call,28,0.0003700522037930351,9183
ways,28,0.0003700522037930351,9183
culture,28,0.0003700522037930351,9183
historical,28,0.0003700522037930351,9183
last,28,0.0003700522037930351,9183
individual,28,0.0003700522037930351,9183
china,28,0.0003700522037930351,9183
change,28,0.0003700522037930351,9183
ideas,28,0.0003700522037930351,9183
key,28,0.0003700522037930351,9183
nothing,27,0.00035683605365756957,9183
including,27,0.00035683605365756957,9183
might,27,0.00035683605365756957,9183
according,27,0.00035683605365756957,9183
until,27,0.00035683605365756957,9183
idea,27,0.00035683605365756957,9183
means,27,0.00035683605365756957,9183
hierarchy,27,0.00035683605365756957,9183
rulers,27,0.00035683605365756957,9183
itself,27,0.00035683605365756957,9183
main,27,0.00035683605365756957,9183
five,27,0.00035683605365756957,9183
fire,27,0.00035683605365756957,9183
rather,27,0.00035683605365756957,9183
building,26,0.000343619903522104,9183
build,26,0.000343619903522104,9183
come,26,0.000343619903522104,9183
single,26,0.000343619903522104,9183
far,26,0.000343619903522104,9183
kind,26,0.000343619903522104,9183
went,26,0.000343619903522104,9183
extreme,26,0.000343619903522104,9183
centralized,26,0.000343619903522104,9183
old,26,0.000343619903522104,9183
areas,26,0.000343619903522104,9183
high,26,0.000343619903522104,9183
destructive,26,0.000343619903522104,9183
internal,26,0.000343619903522104,9183
effective,26,0.000343619903522104,9183
me,25,0.00033040375338663845,9183
actually,25,0.00033040375338663845,9183
built,25,0.00033040375338663845,9183
matter,25,0.00033040375338663845,9183
side,25,0.00033040375338663845,9183
happened,25,0.00033040375338663845,9183
countries,25,0.00033040375338663845,9183
size,25,0.00033040375338663845,9183
ancient,25,0.00033040375338663845,9183
second,25,0.00033040375338663845,9183
overall,25,0.00033040375338663845,9183
villages,25,0.00033040375338663845,9183
decline,25,0.00033040375338663845,9183
forces,25,0.00033040375338663845,9183
ones,25,0.00033040375338663845,9183
cavalry,25,0.00033040375338663845,9183
best,25,0.00033040375338663845,9183
sacrifice,25,0.00033040375338663845,9183
eventually,25,0.00033040375338663845,9183
western,25,0.00033040375338663845,9183
tribal,25,0.00033040375338663845,9183
animals,25,0.00033040375338663845,9183
system,25,0.00033040375338663845,9183
transition,25,0.00033040375338663845,9183
god,25,0.00033040375338663845,9183
successful,25,0.00033040375338663845,9183
ashoka,25,0.00033040375338663845,9183
really,24,0.00031718760325117294,9183
thing,24,0.00031718760325117294,9183
consider,24,0.00031718760325117294,9183
working,24,0.00031718760325117294,9183
earth,24,0.00031718760325117294,9183
united,24,0.00031718760325117294,9183
again,24,0.00031718760325117294,9183
members,24,0.00031718760325117294,9183
find,24,0.00031718760325117294,9183
advantage,24,0.00031718760325117294,9183
centuries,24,0.00031718760325117294,9183
living,24,0.00031718760325117294,9183
left,24,0.00031718760325117294,9183
having,24,0.00031718760325117294,9183
period,24,0.00031718760325117294,9183
needs,24,0.00031718760325117294,9183
pleistocene,24,0.00031718760325117294,9183
anthropologists,24,0.00031718760325117294,9183
particular,24,0.00031718760325117294,9183
territory,24,0.00031718760325117294,9183
called,24,0.00031718760325117294,9183
highly,24,0.00031718760325117294,9183
selfish,24,0.00031718760325117294,9183
clear,23,0.0003039714531157074,9183
remarkable,23,0.0003039714531157074,9183
scientists,23,0.0003039714531157074,9183
country,23,0.0003039714531157074,9183
always,23,0.0003039714531157074,9183
lived,23,0.0003039714531157074,9183
start,23,0.0003039714531157074,9183
equal,23,0.0003039714531157074,9183
study,23,0.0003039714531157074,9183
case,23,0.0003039714531157074,9183
already,23,0.0003039714531157074,9183
theories,23,0.0003039714531157074,9183
variation,23,0.0003039714531157074,9183
kings,23,0.0003039714531157074,9183
four,22,0.0002907553029802419,9183
capacity,22,0.0002907553029802419,9183
trend,22,0.0002907553029802419,9183
turn,22,0.0002907553029802419,9183
thousand,22,0.0002907553029802419,9183
took,22,0.0002907553029802419,9183
north,22,0.0002907553029802419,9183
historian,22,0.0002907553029802419,9183
whose,22,0.0002907553029802419,9183
similar,22,0.0002907553029802419,9183
needed,22,0.0002907553029802419,9183
anthropologist,22,0.0002907553029802419,9183
instead,22,0.0002907553029802419,9183
seen,22,0.0002907553029802419,9183
east,22,0.0002907553029802419,9183
elites,22,0.0002907553029802419,9183
followed,22,0.0002907553029802419,9183
especially,22,0.0002907553029802419,9183
role,22,0.0002907553029802419,9183
strong,22,0.0002907553029802419,9183
son,22,0.0002907553029802419,9183
effect,22,0.0002907553029802419,9183
near,21,0.0002775391528447763,9183
across,21,0.0002775391528447763,9183
since,21,0.0002775391528447763,9183
kill,21,0.0002775391528447763,9183
things,21,0.0002775391528447763,9183
cannot,21,0.0002775391528447763,9183
beyond,21,0.0002775391528447763,9183
children,21,0.0002775391528447763,9183
live,21,0.0002775391528447763,9183
stone,21,0.0002775391528447763,9183
religious,21,0.0002775391528447763,9183
person,21,0.0002775391528447763,9183
finally,21,0.0002775391528447763,9183
put,21,0.0002775391528447763,9183
hunting,21,0.0002775391528447763,9183
rest,21,0.0002775391528447763,9183
clearly,21,0.0002775391528447763,9183
gods,21,0.0002775391528447763,9183
remember,21,0.0002775391528447763,9183
top,21,0.0002775391528447763,9183
chiefdoms,21,0.0002775391528447763,9183
level,21,0.0002775391528447763,9183
seems,21,0.0002775391528447763,9183
based,21,0.0002775391528447763,9183
religion,21,0.0002775391528447763,9183
show,21,0.0002775391528447763,9183
along,21,0.0002775391528447763,9183
upstarts,21,0.0002775391528447763,9183
indeed,20,0.00026432300270931076,9183
lives,20,0.00026432300270931076,9183
sometimes,20,0.00026432300270931076,9183
tend,20,0.00026432300270931076,9183
area,20,0.00026432300270931076,9183
typical,20,0.00026432300270931076,9183
romans,20,0.00026432300270931076,9183
ritual,20,0.00026432300270931076,9183
technology,20,0.00026432300270931076,9183
say,20,0.00026432300270931076,9183
works,20,0.00026432300270931076,9183
chiefs,20,0.00026432300270931076,9183
revolution,20,0.00026432300270931076,9183
public,20,0.00026432300270931076,9183
behavior,20,0.00026432300270931076,9183
males,20,0.00026432300270931076,9183
land,20,0.00026432300270931076,9183
regions,20,0.00026432300270931076,9183
either,20,0.00026432300270931076,9183
gene,20,0.00026432300270931076,9183
genes,20,0.00026432300270931076,9183
particularly,20,0.00026432300270931076,9183
dawkins,20,0.00026432300270931076,9183
soldiers,20,0.00026432300270931076,9183
enga,20,0.00026432300270931076,9183
gã,19,0.00025110685257384525,9183
field,19,0.00025110685257384525,9183
pay,19,0.00025110685257384525,9183
year,19,0.00025110685257384525,9183
able,19,0.00025110685257384525,9183
almost,19,0.00025110685257384525,9183
kinds,19,0.00025110685257384525,9183
argument,19,0.00025110685257384525,9183
conquest,19,0.00025110685257384525,9183
arose,19,0.00025110685257384525,9183
story,19,0.00025110685257384525,9183
probably,19,0.00025110685257384525,9183
explain,19,0.00025110685257384525,9183
business,19,0.00025110685257384525,9183
published,19,0.00025110685257384525,9183
intense,19,0.00025110685257384525,9183
books,19,0.00025110685257384525,9183
majority,19,0.00025110685257384525,9183
himself,19,0.00025110685257384525,9183
previous,19,0.00025110685257384525,9183
religions,19,0.00025110685257384525,9183
view,18,0.0002378907024383797,9183
india,18,0.0002378907024383797,9183
major,18,0.0002378907024383797,9183
difficult,18,0.0002378907024383797,9183
european,18,0.0002378907024383797,9183
ever,18,0.0002378907024383797,9183
natural,18,0.0002378907024383797,9183
numbers,18,0.0002378907024383797,9183
destroyed,18,0.0002378907024383797,9183
easily,18,0.0002378907024383797,9183
ce,18,0.0002378907024383797,9183
going,18,0.0002378907024383797,9183
explanation,18,0.0002378907024383797,9183
relatives,18,0.0002378907024383797,9183
set,18,0.0002378907024383797,9183
lost,18,0.0002378907024383797,9183
creation,18,0.0002378907024383797,9183
nevertheless,18,0.0002378907024383797,9183
violent,18,0.0002378907024383797,9183
class,18,0.0002378907024383797,9183
consequences,18,0.0002378907024383797,9183
greek,18,0.0002378907024383797,9183
sports,18,0.0002378907024383797,9183
help,17,0.00022467455230291416,9183
earlier,17,0.00022467455230291416,9183
though,17,0.00022467455230291416,9183
russia,17,0.00022467455230291416,9183
ground,17,0.00022467455230291416,9183
making,17,0.00022467455230291416,9183
strangers,17,0.00022467455230291416,9183
got,17,0.00022467455230291416,9183
third,17,0.00022467455230291416,9183
organized,17,0.00022467455230291416,9183
resources,17,0.00022467455230291416,9183
deal,17,0.00022467455230291416,9183
significant,17,0.00022467455230291416,9183
began,17,0.00022467455230291416,9183
community,17,0.00022467455230291416,9183
thus,17,0.00022467455230291416,9183
grew,17,0.00022467455230291416,9183
close,17,0.00022467455230291416,9183
farming,17,0.00022467455230291416,9183
ruled,17,0.00022467455230291416,9183
populations,17,0.00022467455230291416,9183
multilevel,17,0.00022467455230291416,9183
compete,17,0.00022467455230291416,9183
ancestors,17,0.00022467455230291416,9183
died,17,0.00022467455230291416,9183
central,17,0.00022467455230291416,9183
position,17,0.00022467455230291416,9183
growing,17,0.00022467455230291416,9183
logic,17,0.00022467455230291416,9183
increased,17,0.00022467455230291416,9183
towards,17,0.00022467455230291416,9183
chance,17,0.00022467455230291416,9183
her,17,0.00022467455230291416,9183
win,17,0.00022467455230291416,9183
iron,17,0.00022467455230291416,9183
despotism,17,0.00022467455230291416,9183
horse,17,0.00022467455230291416,9183
space,16,0.00021145840216744863,9183
middle,16,0.00021145840216744863,9183
millions,16,0.00021145840216744863,9183
led,16,0.00021145840216744863,9183
done,16,0.00021145840216744863,9183
cities,16,0.00021145840216744863,9183
hard,16,0.00021145840216744863,9183
russian,16,0.00021145840216744863,9183
fall,16,0.00021145840216744863,9183
everything,16,0.00021145840216744863,9183
famous,16,0.00021145840216744863,9183
northern,16,0.00021145840216744863,9183
killing,16,0.00021145840216744863,9183
true,16,0.00021145840216744863,9183
armies,16,0.00021145840216744863,9183
using,16,0.00021145840216744863,9183
bring,16,0.00021145840216744863,9183
costs,16,0.00021145840216744863,9183
appeared,16,0.00021145840216744863,9183
created,16,0.00021145840216744863,9183
species,16,0.00021145840216744863,9183
homo,16,0.00021145840216744863,9183
explanations,16,0.00021145840216744863,9183
step,16,0.00021145840216744863,9183
historians,16,0.00021145840216744863,9183
village,16,0.00021145840216744863,9183
brought,16,0.00021145840216744863,9183
projectile,16,0.00021145840216744863,9183
benefits,16,0.00021145840216744863,9183
thought,16,0.00021145840216744863,9183
goes,16,0.00021145840216744863,9183
evolve,16,0.00021145840216744863,9183
genetic,16,0.00021145840216744863,9183
nor,16,0.00021145840216744863,9183
greed,16,0.00021145840216744863,9183
father,16,0.00021145840216744863,9183
knowledge,16,0.00021145840216744863,9183
player,16,0.00021145840216744863,9183
bekli,15,0.0001982422520319831,9183
recently,15,0.0001982422520319831,9183
hundreds,15,0.0001982422520319831,9183
peaceful,15,0.0001982422520319831,9183
increasing,15,0.0001982422520319831,9183
job,15,0.0001982422520319831,9183
players,15,0.0001982422520319831,9183
necessary,15,0.0001982422520319831,9183
bands,15,0.0001982422520319831,9183
city,15,0.0001982422520319831,9183
gradually,15,0.0001982422520319831,9183
tell,15,0.0001982422520319831,9183
angels,15,0.0001982422520319831,9183
medieval,15,0.0001982422520319831,9183
half,15,0.0001982422520319831,9183
generation,15,0.0001982422520319831,9183
rome,15,0.0001982422520319831,9183
animal,15,0.0001982422520319831,9183
efficient,15,0.0001982422520319831,9183
smaller,15,0.0001982422520319831,9183
suppose,15,0.0001982422520319831,9183
discipline,15,0.0001982422520319831,9183
developed,15,0.0001982422520319831,9183
mathematical,15,0.0001982422520319831,9183
collapse,15,0.0001982422520319831,9183
wrong,15,0.0001982422520319831,9183
civilization,15,0.0001982422520319831,9183
conditions,15,0.0001982422520319831,9183
despotic,15,0.0001982422520319831,9183
believe,15,0.0001982422520319831,9183
control,15,0.0001982422520319831,9183
name,15,0.0001982422520319831,9183
divided,15,0.0001982422520319831,9183
europeans,15,0.0001982422520319831,9183
usually,15,0.0001982422520319831,9183
goods,15,0.0001982422520319831,9183
completely,15,0.0001982422520319831,9183
body,15,0.0001982422520319831,9183
understanding,15,0.0001982422520319831,9183
scientific,15,0.0001982422520319831,9183
problems,15,0.0001982422520319831,9183
italy,15,0.0001982422520319831,9183
productive,15,0.0001982422520319831,9183
cooperator,15,0.0001982422520319831,9183
environment,15,0.0001982422520319831,9183
between-group,15,0.0001982422520319831,9183
brains,15,0.0001982422520319831,9183
lethal,15,0.0001982422520319831,9183
upstart,15,0.0001982422520319831,9183
greeks,15,0.0001982422520319831,9183
iss,14,0.00018502610189651754,9183
total,14,0.00018502610189651754,9183
wrote,14,0.00018502610189651754,9183
every,14,0.00018502610189651754,9183
talk,14,0.00018502610189651754,9183
organization,14,0.00018502610189651754,9183
rights,14,0.00018502610189651754,9183
civil,14,0.00018502610189651754,9183
typically,14,0.00018502610189651754,9183
else,14,0.00018502610189651754,9183
saying,14,0.00018502610189651754,9183
additional,14,0.00018502610189651754,9183
relatively,14,0.00018502610189651754,9183
further,14,0.00018502610189651754,9183
writes,14,0.00018502610189651754,9183
bones,14,0.00018502610189651754,9183
stones,14,0.00018502610189651754,9183
share,14,0.00018502610189651754,9183
labor,14,0.00018502610189651754,9183
german,14,0.00018502610189651754,9183
generally,14,0.00018502610189651754,9183
ended,14,0.00018502610189651754,9183
egypt,14,0.00018502610189651754,9183
development,14,0.00018502610189651754,9183
model,14,0.00018502610189651754,9183
alpha,14,0.00018502610189651754,9183
run,14,0.00018502610189651754,9183
defeated,14,0.00018502610189651754,9183
constant,14,0.00018502610189651754,9183
return,14,0.00018502610189651754,9183
bow,14,0.00018502610189651754,9183
male,14,0.00018502610189651754,9183
comes,14,0.00018502610189651754,9183
archers,14,0.00018502610189651754,9183
higher,14,0.00018502610189651754,9183
keep,14,0.00018502610189651754,9183
information,14,0.00018502610189651754,9183
real,14,0.00018502610189651754,9183
action,14,0.00018502610189651754,9183
empirical,14,0.00018502610189651754,9183
expect,14,0.00018502610189651754,9183
following,14,0.00018502610189651754,9183
degree,14,0.00018502610189651754,9183
held,14,0.00018502610189651754,9183
authority,14,0.00018502610189651754,9183
command,14,0.00018502610189651754,9183
powers,14,0.00018502610189651754,9183
trait,14,0.00018502610189651754,9183
equality,14,0.00018502610189651754,9183
mae,14,0.00018502610189651754,9183
commoners,14,0.00018502610189651754,9183
arminius,14,0.00018502610189651754,9183
horses,14,0.00018502610189651754,9183
above,13,0.000171809951761052,9183
cathedral,13,0.000171809951761052,9183
required,13,0.000171809951761052,9183
fragile,13,0.000171809951761052,9183
look,13,0.000171809951761052,9183
research,13,0.000171809951761052,9183
achieve,13,0.000171809951761052,9183
whom,13,0.000171809951761052,9183
learn,13,0.000171809951761052,9183
wanted,13,0.000171809951761052,9183
worked,13,0.000171809951761052,9183
taken,13,0.000171809951761052,9183
support,13,0.000171809951761052,9183
french,13,0.000171809951761052,9183
given,13,0.000171809951761052,9183
generations,13,0.000171809951761052,9183
cases,13,0.000171809951761052,9183
circle,13,0.000171809951761052,9183
drive,13,0.000171809951761052,9183
require,13,0.000171809951761052,9183
days,13,0.000171809951761052,9183
getting,13,0.000171809951761052,9183
massive,13,0.000171809951761052,9183
mound,13,0.000171809951761052,9183
square,13,0.000171809951761052,9183
surprising,13,0.000171809951761052,9183
pattern,13,0.000171809951761052,9183
equally,13,0.000171809951761052,9183
practice,13,0.000171809951761052,9183
material,13,0.000171809951761052,9183
simple,13,0.000171809951761052,9183
millennia,13,0.000171809951761052,9183
darwin,13,0.000171809951761052,9183
eurasian,13,0.000171809951761052,9183
europe,13,0.000171809951761052,9183
asia,13,0.000171809951761052,9183
creates,13,0.000171809951761052,9183
adopted,13,0.000171809951761052,9183
bodies,13,0.000171809951761052,9183
said,13,0.000171809951761052,9183
influence,13,0.000171809951761052,9183
chances,13,0.000171809951761052,9183
late,13,0.000171809951761052,9183
gave,13,0.000171809951761052,9183
fight,13,0.000171809951761052,9183
fought,13,0.000171809951761052,9183
corporate,13,0.000171809951761052,9183
moral,13,0.000171809951761052,9183
jeff,13,0.000171809951761052,9183
within-group,13,0.000171809951761052,9183
norms,13,0.000171809951761052,9183
richard,13,0.000171809951761052,9183
alternative,13,0.000171809951761052,9183
predators,13,0.000171809951761052,9183
gau,13,0.000171809951761052,9183
infantry,13,0.000171809951761052,9183
dhamma,13,0.000171809951761052,9183
tepe,12,0.00015859380162558647,9183
workers,12,0.00015859380162558647,9183
nations,12,0.00015859380162558647,9183
looks,12,0.00015859380162558647,9183
poverty,12,0.00015859380162558647,9183
requires,12,0.00015859380162558647,9183
goals,12,0.00015859380162558647,9183
failed,12,0.00015859380162558647,9183
danger,12,0.00015859380162558647,9183
foraging,12,0.00015859380162558647,9183
hunter-gatherers,12,0.00015859380162558647,9183
creative,12,0.00015859380162558647,9183
obvious,12,0.00015859380162558647,9183
france,12,0.00015859380162558647,9183
rapidly,12,0.00015859380162558647,9183
home,12,0.00015859380162558647,9183
included,12,0.00015859380162558647,9183
shift,12,0.00015859380162558647,9183
