types,counts,probs,total_unique
over,795,0.0011970710156733488,32652
you,772,0.0011624387724526104,32652
will,749,0.001127806529231872,32652
different,731,0.001100703034537381,32652
humans,723,0.001088657036895385,32652
same,721,0.0010856455374848861,32652
very,716,0.0010781167889586385,32652
early,684,0.0010299327983906547,32652
life,673,0.0010133695516329102,32652
two,641,0.0009651855610649264,32652
where,633,0.0009531395634229305,32652
evidence,629,0.0009471165646019325,32652
own,609,0.0009170015704969426,32652
work,605,0.0009109785716759445,32652
made,604,0.0009094728219706951,32652
modern,598,0.0009004383237391981,32652
university,597,0.0008989325740339486,32652
then,595,0.0008959210746234496,32652
each,594,0.0008944153249182002,32652
may,583,0.0008778520781604557,32652
around,583,0.0008778520781604557,32652
because,583,0.0008778520781604557,32652
war,569,0.0008567715822869628,32652
society,566,0.0008522543331712142,32652
press,561,0.0008447255846449668,32652
why,550,0.0008281623378872223,32652
evolution,548,0.0008251508384767234,32652
well,539,0.0008115990911294779,32652
others,539,0.0008115990911294779,32652
great,538,0.0008100933414242284,32652
among,533,0.0008025645928979809,32652
after,526,0.0007920243449612345,32652
power,519,0.000781484097024488,32652
far,495,0.0007453461040985001,32652
ancient,493,0.0007423346046880012,32652
political,492,0.0007408288549827516,32652
often,490,0.0007378173555722526,32652
yet,489,0.0007363116058670032,32652
another,487,0.0007333001064565042,32652
being,486,0.0007317943567512546,32652
make,484,0.0007287828573407557,32652
important,482,0.0007257713579302567,32652
it's,472,0.0007107138608777617,32652
something,469,0.0007061966117620132,32652
while,461,0.0006941506141200172,32652
code,460,0.0006926448644147678,32652
almost,458,0.0006896333650042688,32652
century,458,0.0006896333650042688,32652
before,453,0.0006821046164780213,32652
state,451,0.0006790931170675223,32652
themselves,444,0.0006685528691307759,32652
states,444,0.0006685528691307759,32652
example,443,0.0006670471194255264,32652
through,435,0.0006550011217835304,32652
american,433,0.0006519896223730314,32652
know,432,0.0006504838726677819,32652
p,432,0.0006504838726677819,32652
large,429,0.0006459666235520335,32652
ago,427,0.0006429551241415345,32652
rather,426,0.0006414493744362849,32652
order,426,0.0006414493744362849,32652
both,423,0.0006369321253205365,32652
however,422,0.0006354263756152869,32652
still,422,0.0006354263756152869,32652
long,419,0.0006309091264995385,32652
least,419,0.0006309091264995385,32652
economic,418,0.000629403376794289,32652
really,418,0.000629403376794289,32652
things,416,0.00062639187738379,32652
must,414,0.000623380377973291,32652
fact,411,0.0006188631288575426,32652
later,409,0.0006158516294470436,32652
now,406,0.000611334380331295,32652
sense,404,0.0006083228809207961,32652
found,400,0.0006022998820997981,32652
since,390,0.0005872423850473032,32652
without,389,0.0005857366353420536,32652
perhaps,387,0.0005827251359315546,32652
age,383,0.0005767021371105566,32652
j,381,0.0005736906377000577,32652
today,379,0.0005706791382895587,32652
man,377,0.0005676676388790597,32652
point,376,0.0005661618891738102,32652
chapter,375,0.0005646561394685607,32652
species,375,0.0005646561394685607,32652
part,374,0.0005631503897633113,32652
system,374,0.0005631503897633113,32652
production,373,0.0005616446400580617,32652
back,372,0.0005601388903528123,32652
men,369,0.0005556216412370637,32652
cultural,368,0.0005541158915318142,32652
little,365,0.0005495986424160658,32652
few,365,0.0005495986424160658,32652
european,364,0.0005480928927108162,32652
during,362,0.0005450813933003172,32652
food,362,0.0005450813933003172,32652
groups,360,0.0005420698938898182,32652
cities,359,0.0005405641441845688,32652
less,358,0.0005390583944793192,32652
nature,355,0.0005345411453635708,32652
her,352,0.0005300238962478223,32652
theory,352,0.0005300238962478223,32652
use,351,0.0005285181465425728,32652
violence,350,0.0005270123968373233,32652
good,348,0.0005240008974268243,32652
empire,348,0.0005240008974268243,32652
never,347,0.0005224951477215749,32652
take,342,0.0005149663991953273,32652
city,342,0.0005149663991953273,32652
complex,340,0.0005119548997848284,32652
science,339,0.0005104491500795789,32652
group,336,0.0005059319009638304,32652
kind,334,0.0005029204015533314,32652
women,334,0.0005029204015533314,32652
seems,333,0.0005014146518480819,32652
living,332,0.0004999089021428324,32652
better,332,0.0004999089021428324,32652
de,332,0.0004999089021428324,32652
within,327,0.0004923801536165849,32652
small,326,0.0004908744039113355,32652
seem,324,0.00048786290450083647,32652
form,323,0.00048635715479558697,32652
culture,322,0.0004848514050903375,32652
should,321,0.000483345655385088,32652
sapiens,321,0.000483345655385088,32652
find,320,0.00048183990567983844,32652
need,320,0.00048183990567983844,32652
m,320,0.00048183990567983844,32652
used,319,0.00048033415597458894,32652
place,319,0.00048033415597458894,32652
et,316,0.00047581690685884046,32652
revolution,313,0.000471299657743092,32652
here,312,0.0004697939080378425,32652
animals,312,0.0004697939080378425,32652
came,310,0.0004667824086273435,32652
york,306,0.0004607594098063455,32652
simply,301,0.00045323066128009806,32652
case,300,0.00045172491157484856,32652
al,300,0.00045172491157484856,32652
him,299,0.00045021916186959907,32652
europe,299,0.00045021916186959907,32652
think,296,0.0004457019127538506,32652
economy,296,0.0004457019127538506,32652
evolutionary,293,0.0004411846636381021,32652
children,292,0.0004396789139328526,32652
against,291,0.0004381731642276031,32652
come,290,0.00043666741452235363,32652
become,290,0.00043666741452235363,32652
money,290,0.00043666741452235363,32652
every,289,0.00043516166481710414,32652
became,289,0.00043516166481710414,32652
three,287,0.00043215016540660515,32652
common,286,0.0004306444157013556,32652
course,286,0.0004306444157013556,32652
too,284,0.0004276329162908566,32652
past,283,0.0004261271665856071,32652
likely,282,0.0004246214168803576,32652
seen,281,0.00042311566717510813,32652
does,280,0.00042160991746985864,32652
population,277,0.00041709266835411016,32652
process,276,0.00041558691864886066,32652
times,274,0.0004125754192383617,32652
book,272,0.0004095639198278627,32652
r,272,0.0004095639198278627,32652
homo,271,0.0004080581701226132,32652
bc,271,0.0004080581701226132,32652
feel,270,0.0004065524204173637,32652
care,268,0.0004035409210068647,32652
together,267,0.0004020351713016152,32652
research,266,0.00040052942159636573,32652
natural,265,0.00039902367189111623,32652
forms,265,0.00039902367189111623,32652
pp,265,0.00039902367189111623,32652
help,264,0.00039751792218586674,32652
ever,264,0.00039751792218586674,32652
journal,264,0.00039751792218586674,32652
particular,263,0.00039601217248061725,32652
certain,263,0.00039601217248061725,32652
america,263,0.00039601217248061725,32652
million,262,0.00039450642277536775,32652
actually,261,0.00039300067307011826,32652
ways,260,0.00039149492336486877,32652
king,260,0.00039149492336486877,32652
known,259,0.0003899891736596193,32652
old,258,0.0003884834239543698,32652
north,258,0.0003884834239543698,32652
knowledge,257,0.0003869776742491203,32652
always,256,0.0003854719245438708,32652
possible,256,0.0003854719245438708,32652
under,256,0.0003854719245438708,32652
number,256,0.0003854719245438708,32652
story,255,0.0003839661748386213,32652
say,255,0.0003839661748386213,32652
single,255,0.0003839661748386213,32652
last,254,0.0003824604251333718,32652
art,253,0.0003809546754281223,32652
began,252,0.00037944892572287276,32652
my,251,0.00037794317601762327,32652
c,251,0.00037794317601762327,32652
down,248,0.0003734259269018748,32652
wealth,248,0.0003734259269018748,32652
based,247,0.0003719201771966253,32652
origins,246,0.0003704144274913758,32652
once,246,0.0003704144274913758,32652
quite,246,0.0003704144274913758,32652
stone,245,0.0003689086777861263,32652
called,244,0.0003674029280808768,32652
took,244,0.0003674029280808768,32652
cambridge,244,0.0003674029280808768,32652
archaeological,243,0.0003658971783756273,32652
don't,243,0.0003658971783756273,32652
though,242,0.00036439142867037783,32652
chimpanzees,241,0.00036288567896512833,32652
similar,241,0.00036288567896512833,32652
she,237,0.00035686268014413036,32652
french,235,0.0003538511807336314,32652
economics,231,0.0003478281819126334,32652
end,230,0.0003463224322073839,32652
centuries,230,0.0003463224322073839,32652
reason,229,0.0003448166825021344,32652
land,228,0.0003433109327968849,32652
question,227,0.0003418051830916354,32652
language,227,0.0003418051830916354,32652
individual,227,0.0003418051830916354,32652
get,226,0.00034029943338638593,32652
your,226,0.00034029943338638593,32652
whether,225,0.00033879368368113644,32652
result,225,0.00033879368368113644,32652
idea,224,0.00033728793397588694,32652
e,224,0.00033728793397588694,32652
thought,223,0.00033578218427063745,32652
material,223,0.00033578218427063745,32652
away,223,0.00033578218427063745,32652
set,223,0.00033578218427063745,32652
neolithic,223,0.00033578218427063745,32652
itself,222,0.00033427643456538796,32652
off,221,0.00033277068486013846,32652
oxford,221,0.00033277068486013846,32652
period,219,0.0003297591854496394,32652
ritual,219,0.0003297591854496394,32652
true,218,0.00032825343574438993,32652
indeed,218,0.00032825343574438993,32652
systems,218,0.00032825343574438993,32652
able,217,0.00032674768603914043,32652
go,216,0.00032524193633389094,32652
cooperation,215,0.00032373618662864145,32652
nothing,213,0.00032072468721814246,32652
ancestors,213,0.00032072468721814246,32652
anything,212,0.00031921893751289297,32652
neanderthals,212,0.00031921893751289297,32652
live,212,0.00031921893751289297,32652
