types,counts,probs,total_unique
consider,106,0.00042981104533290084,18614
chapter,105,0.00042575622415051494,18614
else,105,0.00042575622415051494,18614
though,105,0.00042575622415051494,18614
either,105,0.00042575622415051494,18614
centuries,105,0.00042575622415051494,18614
instance,104,0.0004217014029681291,18614
today,104,0.0004217014029681291,18614
under,104,0.0004217014029681291,18614
again,104,0.0004217014029681291,18614
within,104,0.0004217014029681291,18614
populations,104,0.0004217014029681291,18614
further,103,0.00041764658178574326,18614
already,103,0.00041764658178574326,18614
use,103,0.00041764658178574326,18614
ed,103,0.00041764658178574326,18614
london,102,0.0004135917606033574,18614
egypt,102,0.0004135917606033574,18614
story,102,0.0004135917606033574,18614
sometimes,102,0.0004135917606033574,18614
too,101,0.0004095369394209715,18614
less,100,0.0004054821182385857,18614
does,100,0.0004054821182385857,18614
everyone,100,0.0004054821182385857,18614
wild,100,0.0004054821182385857,18614
maya,100,0.0004054821182385857,18614
order,99,0.00040142729705619983,18614
food,99,0.00040142729705619983,18614
become,98,0.000397372475873814,18614
precisely,98,0.000397372475873814,18614
old,98,0.000397372475873814,18614
labour,98,0.000397372475873814,18614
local,98,0.000397372475873814,18614
small,97,0.0003933176546914281,18614
peoples,97,0.0003933176546914281,18614
him,97,0.0003933176546914281,18614
government,96,0.00038926283350904225,18614
rousseau,96,0.00038926283350904225,18614
nothing,96,0.00038926283350904225,18614
means,96,0.00038926283350904225,18614
wendat,96,0.00038926283350904225,18614
oxford,96,0.00038926283350904225,18614
king,95,0.0003852080123266564,18614
valley,95,0.0003852080123266564,18614
across,94,0.0003811531911442705,18614
off,94,0.0003811531911442705,18614
remains,94,0.0003811531911442705,18614
result,93,0.00037709836996188467,18614
last,93,0.00037709836996188467,18614
middle,92,0.0003730435487794988,18614
east,92,0.0003730435487794988,18614
based,92,0.0003730435487794988,18614
j,92,0.0003730435487794988,18614
clear,92,0.0003730435487794988,18614
turn,92,0.0003730435487794988,18614
process,92,0.0003730435487794988,18614
california,91,0.000368988727597113,18614
became,91,0.000368988727597113,18614
thought,91,0.000368988727597113,18614
particular,91,0.000368988727597113,18614
every,91,0.000368988727597113,18614
against,91,0.000368988727597113,18614
clearly,91,0.000368988727597113,18614
slaves,91,0.000368988727597113,18614
earlier,90,0.0003649339064147271,18614
stone,90,0.0003649339064147271,18614
term,90,0.0003649339064147271,18614
down,90,0.0003649339064147271,18614
art,90,0.0003649339064147271,18614
individual,89,0.00036087908523234124,18614
south,89,0.00036087908523234124,18614
seasonal,89,0.00036087908523234124,18614
matter,88,0.0003568242640499554,18614
village,87,0.00035276944286756956,18614
common,87,0.00035276944286756956,18614
three,86,0.00034871462168518366,18614
parts,86,0.00034871462168518366,18614
idea,86,0.00034871462168518366,18614
existed,86,0.00034871462168518366,18614
however,86,0.00034871462168518366,18614
region,86,0.00034871462168518366,18614
site,86,0.00034871462168518366,18614
anthropology,85,0.0003446598005027978,18614
public,85,0.0003446598005027978,18614
number,85,0.0003446598005027978,18614
argument,85,0.0003446598005027978,18614
exactly,85,0.0003446598005027978,18614
imagine,85,0.0003446598005027978,18614
whose,85,0.0003446598005027978,18614
slavery,84,0.000340604979320412,18614
science,84,0.000340604979320412,18614
together,84,0.000340604979320412,18614
along,84,0.000340604979320412,18614
especially,84,0.000340604979320412,18614
material,84,0.000340604979320412,18614
end,83,0.00033655015813802613,18614
crops,83,0.00033655015813802613,18614
think,82,0.00033249533695564024,18614
whether,82,0.00033249533695564024,18614
authority,82,0.00033249533695564024,18614
scale,82,0.00033249533695564024,18614
mesopotamia,82,0.00033249533695564024,18614
happened,81,0.0003284405157732544,18614
during,81,0.0003284405157732544,18614
areas,81,0.0003284405157732544,18614
historical,81,0.0003284405157732544,18614
put,81,0.0003284405157732544,18614
cases,81,0.0003284405157732544,18614
gods,80,0.00032438569459086855,18614
native,80,0.00032438569459086855,18614
everything,79,0.0003203308734084827,18614
york,79,0.0003203308734084827,18614
book,79,0.0003203308734084827,18614
away,79,0.0003203308734084827,18614
wealth,79,0.0003203308734084827,18614
c,78,0.0003162760522260968,18614
single,77,0.00031222123104371097,18614
ideas,77,0.00031222123104371097,18614
begin,77,0.00031222123104371097,18614
sovereignty,77,0.00031222123104371097,18614
theory,76,0.0003081664098613251,18614
farmers,76,0.0003081664098613251,18614
organization,76,0.0003081664098613251,18614
burials,76,0.0003081664098613251,18614
inca,76,0.0003081664098613251,18614
makes,75,0.0003041115886789393,18614
original,75,0.0003041115886789393,18614
written,75,0.0003041115886789393,18614
politics,75,0.0003041115886789393,18614
law,75,0.0003041115886789393,18614
scholars,75,0.0003041115886789393,18614
spanish,75,0.0003041115886789393,18614
free,74,0.0003000567674965534,18614
whole,74,0.0003000567674965534,18614
domination,73,0.00029600194631416754,18614
male,73,0.00029600194631416754,18614
appears,73,0.00029600194631416754,18614
prehistoric,72,0.0002919471251317817,18614
r,72,0.0002919471251317817,18614
river,72,0.0002919471251317817,18614
man,72,0.0002919471251317817,18614
go,72,0.0002919471251317817,18614
taken,72,0.0002919471251317817,18614
late,72,0.0002919471251317817,18614
animals,72,0.0002919471251317817,18614
figures,71,0.0002878923039493958,18614
revolution,71,0.0002878923039493958,18614
ultimately,71,0.0002878923039493958,18614
ancestors,71,0.0002878923039493958,18614
year,71,0.0002878923039493958,18614
sacred,71,0.0002878923039493958,18614
species,70,0.00028383748276700996,18614
western,70,0.00028383748276700996,18614
economic,70,0.00028383748276700996,18614
structures,70,0.00028383748276700996,18614
language,70,0.00028383748276700996,18614
until,70,0.00028383748276700996,18614
periods,70,0.00028383748276700996,18614
recent,70,0.00028383748276700996,18614
major,69,0.0002797826615846241,18614
live,69,0.0002797826615846241,18614
ago,69,0.0002797826615846241,18614
right,69,0.0002797826615846241,18614
instead,69,0.0002797826615846241,18614
role,69,0.0002797826615846241,18614
resources,69,0.0002797826615846241,18614
individuals,69,0.0002797826615846241,18614
places,69,0.0002797826615846241,18614
eastern,69,0.0002797826615846241,18614
basis,68,0.0002757278404022383,18614
i,68,0.0002757278404022383,18614
real,68,0.0002757278404022383,18614
natural,68,0.0002757278404022383,18614
particularly,68,0.0002757278404022383,18614
given,68,0.0002757278404022383,18614
children,68,0.0002757278404022383,18614
villages,68,0.0002757278404022383,18614
upper,68,0.0002757278404022383,18614
cultivation,68,0.0002757278404022383,18614
cahokia,68,0.0002757278404022383,18614
care,67,0.0002716730192198524,18614
research,67,0.0002716730192198524,18614
good,67,0.0002716730192198524,18614
himself,67,0.0002716730192198524,18614
relations,67,0.0002716730192198524,18614
trade,67,0.0002716730192198524,18614
various,66,0.00026761819803746654,18614
get,66,0.00026761819803746654,18614
general,66,0.00026761819803746654,18614
past,66,0.00026761819803746654,18614
rulers,66,0.00026761819803746654,18614
family,66,0.00026761819803746654,18614
her,66,0.00026761819803746654,18614
houses,66,0.00026761819803746654,18614
m,65,0.0002635633768550807,18614
day,65,0.0002635633768550807,18614
probably,65,0.0002635633768550807,18614
earliest,65,0.0002635633768550807,18614
rituals,65,0.0002635633768550807,18614
china,65,0.0002635633768550807,18614
entire,65,0.0002635633768550807,18614
key,64,0.00025950855567269485,18614
set,64,0.00025950855567269485,18614
development,64,0.00025950855567269485,18614
hunter-gatherers,64,0.00025950855567269485,18614
accounts,64,0.00025950855567269485,18614
mexico,64,0.00025950855567269485,18614
don't,63,0.00025545373449030895,18614
lives,63,0.00025545373449030895,18614
best,63,0.00025545373449030895,18614
earth,63,0.00025545373449030895,18614
foraging,63,0.00025545373449030895,18614
studies,63,0.00025545373449030895,18614
suggest,63,0.00025545373449030895,18614
empire,63,0.00025545373449030895,18614
kandiaronk,62,0.0002513989133079231,18614
private,62,0.0002513989133079231,18614
exist,62,0.0002513989133079231,18614
according,62,0.0002513989133079231,18614
arrangements,62,0.0002513989133079231,18614
production,62,0.0002513989133079231,18614
status,62,0.0002513989133079231,18614
beyond,62,0.0002513989133079231,18614
famous,62,0.0002513989133079231,18614
subjects,62,0.0002513989133079231,18614
sources,61,0.00024734409212553727,18614
thing,61,0.00024734409212553727,18614
institutions,61,0.00024734409212553727,18614
existence,61,0.00024734409212553727,18614
assumed,61,0.00024734409212553727,18614
settlements,61,0.00024734409212553727,18614
administrative,61,0.00024734409212553727,18614
temple,61,0.00024734409212553727,18614
l,60,0.0002432892709431514,18614
familiar,60,0.0002432892709431514,18614
developed,60,0.0002432892709431514,18614
organized,60,0.0002432892709431514,18614
palaeolithic,60,0.0002432892709431514,18614
personal,60,0.0002432892709431514,18614
hunting,60,0.0002432892709431514,18614
town,60,0.0002432892709431514,18614
larger,60,0.0002432892709431514,18614
indus,60,0.0002432892709431514,18614
fertile,59,0.00023923444976076556,18614
e,59,0.00023923444976076556,18614
writing,59,0.00023923444976076556,18614
lived,59,0.00023923444976076556,18614
bands,59,0.00023923444976076556,18614
tend,59,0.00023923444976076556,18614
evolution,59,0.00023923444976076556,18614
dead,59,0.00023923444976076556,18614
thousands,59,0.00023923444976076556,18614
doing,59,0.00023923444976076556,18614
she,59,0.00023923444976076556,18614
americas,59,0.00023923444976076556,18614
doubt,59,0.00023923444976076556,18614
sites,58,0.0002351796285783797,18614
la,58,0.0002351796285783797,18614
evolutionary,58,0.0002351796285783797,18614
degree,58,0.0002351796285783797,18614
obvious,58,0.0002351796285783797,18614
warfare,58,0.0002351796285783797,18614
look,58,0.0002351796285783797,18614
kingdoms,58,0.0002351796285783797,18614
popular,57,0.00023112480739599384,18614
monuments,57,0.00023112480739599384,18614
usually,57,0.00023112480739599384,18614
meant,57,0.00023112480739599384,18614
there's,57,0.00023112480739599384,18614
call,57,0.00023112480739599384,18614
need,57,0.00023112480739599384,18614
understand,57,0.00023112480739599384,18614
play,57,0.00023112480739599384,18614
tradition,57,0.00023112480739599384,18614
structure,57,0.00023112480739599384,18614
household,57,0.00023112480739599384,18614
ad,57,0.00023112480739599384,18614
communities,56,0.00022706998621360797,18614
enlightenment,56,0.00022706998621360797,18614
hand,56,0.00022706998621360797,18614
going,56,0.00022706998621360797,18614
simple,56,0.00022706998621360797,18614
chiefs,56,0.00022706998621360797,18614
let,56,0.00022706998621360797,18614
savage,56,0.00022706998621360797,18614
spread,56,0.00022706998621360797,18614
basic,56,0.00022706998621360797,18614
striking,56,0.00022706998621360797,18614
uruk,56,0.00022706998621360797,18614
mesopotamian,56,0.00022706998621360797,18614
kingdom,56,0.00022706998621360797,18614
crescent,55,0.00022301516503122213,18614
domestication,55,0.00022301516503122213,18614
didn't,55,0.00022301516503122213,18614
tell,55,0.00022301516503122213,18614
roughly,55,0.00022301516503122213,18614
making,55,0.00022301516503122213,18614
what's,55,0.00022301516503122213,18614
images,55,0.00022301516503122213,18614
death,55,0.00022301516503122213,18614
eventually,54,0.00021896034384883626,18614
