types,counts,probs,total_unique
likely,43,0.000505228527787569,7598
empathy,43,0.000505228527787569,7598
never,42,0.0004934790271413465,7598
get,42,0.0004934790271413465,7598
chimpanzee,42,0.0004934790271413465,7598
hunting,41,0.00048172952649512394,7598
seemed,41,0.00048172952649512394,7598
really,41,0.00048172952649512394,7598
imagine,40,0.0004699800258489014,7598
looked,40,0.0004699800258489014,7598
came,40,0.0004699800258489014,7598
ever,39,0.0004582305252026789,7598
place,39,0.0004582305252026789,7598
among,39,0.0004582305252026789,7598
record,39,0.0004582305252026789,7598
ones,39,0.0004582305252026789,7598
sensitive,39,0.0004582305252026789,7598
moral,39,0.0004582305252026789,7598
another,39,0.0004582305252026789,7598
shared,39,0.0004582305252026789,7598
infants,39,0.0004582305252026789,7598
despite,38,0.00044648102455645635,7598
should,38,0.00044648102455645635,7598
aggressive,38,0.00044648102455645635,7598
instinct,38,0.00044648102455645635,7598
particular,38,0.00044648102455645635,7598
understanding,38,0.00044648102455645635,7598
selection,38,0.00044648102455645635,7598
adult,38,0.00044648102455645635,7598
show,38,0.00044648102455645635,7598
age,37,0.0004347315239102338,7598
handaxe,37,0.0004347315239102338,7598
live,37,0.0004347315239102338,7598
play,37,0.0004347315239102338,7598
down,36,0.0004229820232640113,7598
left,36,0.0004229820232640113,7598
too,36,0.0004229820232640113,7598
sometimes,36,0.0004229820232640113,7598
became,36,0.0004229820232640113,7598
whole,36,0.0004229820232640113,7598
practical,36,0.0004229820232640113,7598
protect,36,0.0004229820232640113,7598
then,35,0.00041123252261778876,7598
off,35,0.00041123252261778876,7598
understand,35,0.00041123252261778876,7598
research,35,0.00041123252261778876,7598
society,35,0.00041123252261778876,7598
probably,35,0.00041123252261778876,7598
natural,35,0.00041123252261778876,7598
love,35,0.00041123252261778876,7598
rational,35,0.00041123252261778876,7598
explains,35,0.00041123252261778876,7598
dogs,35,0.00041123252261778876,7598
connection,34,0.00039948302197156623,7598
within,34,0.00039948302197156623,7598
artefacts,34,0.00039948302197156623,7598
whether,34,0.00039948302197156623,7598
go,34,0.00039948302197156623,7598
needed,34,0.00039948302197156623,7598
didn't,34,0.00039948302197156623,7598
behaviour,34,0.00039948302197156623,7598
handaxes,34,0.00039948302197156623,7598
bonobos,34,0.00039948302197156623,7598
simply,33,0.00038773352132534365,7598
learn,33,0.00038773352132534365,7598
origins,33,0.00038773352132534365,7598
europe,33,0.00038773352132534365,7598
capacity,33,0.00038773352132534365,7598
environments,33,0.00038773352132534365,7598
motivations,33,0.00038773352132534365,7598
strong,33,0.00038773352132534365,7598
drive,33,0.00038773352132534365,7598
share,33,0.00038773352132534365,7598
day,32,0.0003759840206791211,7598
times,32,0.0003759840206791211,7598
suggest,32,0.0003759840206791211,7598
makes,32,0.0003759840206791211,7598
hardly,32,0.0003759840206791211,7598
anything,32,0.0003759840206791211,7598
towards,32,0.0003759840206791211,7598
hunter-gatherer,32,0.0003759840206791211,7598
remarkable,31,0.0003642345200328986,7598
always,31,0.0003642345200328986,7598
face,31,0.0003642345200328986,7598
flint,31,0.0003642345200328986,7598
best,31,0.0003642345200328986,7598
teeth,31,0.0003642345200328986,7598
adults,31,0.0003642345200328986,7598
driven,31,0.0003642345200328986,7598
today,31,0.0003642345200328986,7598
remarkably,31,0.0003642345200328986,7598
death,31,0.0003642345200328986,7598
size,31,0.0003642345200328986,7598
given,30,0.00035248501938667606,7598
against,30,0.00035248501938667606,7598
thousands,30,0.00035248501938667606,7598
matter,30,0.00035248501938667606,7598
economic,30,0.00035248501938667606,7598
giving,30,0.00035248501938667606,7598
cannibalism,30,0.00035248501938667606,7598
keep,30,0.00035248501938667606,7598
cared,30,0.00035248501938667606,7598
image,29,0.00034073551874045353,7598
large,29,0.00034073551874045353,7598
wonder,29,0.00034073551874045353,7598
appear,29,0.00034073551874045353,7598
nothing,29,0.00034073551874045353,7598
related,29,0.00034073551874045353,7598
else,29,0.00034073551874045353,7598
power,29,0.00034073551874045353,7598
across,29,0.00034073551874045353,7598
violent,29,0.00034073551874045353,7598
three,29,0.00034073551874045353,7598
women,29,0.00034073551874045353,7598
attention,29,0.00034073551874045353,7598
significance,29,0.00034073551874045353,7598
home,29,0.00034073551874045353,7598
support,29,0.00034073551874045353,7598
lack,29,0.00034073551874045353,7598
friends,29,0.00034073551874045353,7598
bonds,29,0.00034073551874045353,7598
brutal,28,0.000328986018094231,7598
finely,28,0.000328986018094231,7598
explanation,28,0.000328986018094231,7598
last,28,0.000328986018094231,7598
site,28,0.000328986018094231,7598
course,28,0.000328986018094231,7598
carried,28,0.000328986018094231,7598
explain,28,0.000328986018094231,7598
kindness,28,0.000328986018094231,7598
until,28,0.000328986018094231,7598
injuries,28,0.000328986018094231,7598
case,28,0.000328986018094231,7598
males,28,0.000328986018094231,7598
easy,27,0.00031723651744800847,7598
clear,27,0.00031723651744800847,7598
means,27,0.00031723651744800847,7598
future,27,0.00031723651744800847,7598
safe,27,0.00031723651744800847,7598
having,27,0.00031723651744800847,7598
body,27,0.00031723651744800847,7598
present,27,0.00031723651744800847,7598
suggests,27,0.00031723651744800847,7598
sharing,27,0.00031723651744800847,7598
handle,27,0.00031723651744800847,7598
gifts,27,0.00031723651744800847,7598
jane,27,0.00031723651744800847,7598
language,27,0.00031723651744800847,7598
longer,26,0.00030548701680178594,7598
worlds,26,0.00030548701680178594,7598
believe,26,0.00030548701680178594,7598
ancestor,26,0.00030548701680178594,7598
killer,26,0.00030548701680178594,7598
nature,26,0.00030548701680178594,7598
dead,26,0.00030548701680178594,7598
moreover,26,0.00030548701680178594,7598
moved,26,0.00030548701680178594,7598
australopithecines,26,0.00030548701680178594,7598
role,26,0.00030548701680178594,7598
predators,26,0.00030548701680178594,7598
abilities,26,0.00030548701680178594,7598
changes,26,0.00030548701680178594,7598
individuals,26,0.00030548701680178594,7598
relatives,26,0.00030548701680178594,7598
act,26,0.00030548701680178594,7598
reactions,26,0.00030548701680178594,7598
infant,26,0.00030548701680178594,7598
france,25,0.0002937375161555634,7598
apparently,25,0.0002937375161555634,7598
lived,25,0.0002937375161555634,7598
real,25,0.0002937375161555634,7598
physical,25,0.0002937375161555634,7598
