types,counts,probs,total_unique
live in,12,0.00014455218936336808,49708
a huge,12,0.00014455218936336808,49708
world war,12,0.00014455218936336808,49708
you want,12,0.00014455218936336808,49708
it in,12,0.00014455218936336808,49708
not a,12,0.00014455218936336808,49708
common people,12,0.00014455218936336808,49708
must have,12,0.00014455218936336808,49708
circle of,12,0.00014455218936336808,49708
that was,12,0.00014455218936336808,49708
that this,12,0.00014455218936336808,49708
a team,12,0.00014455218936336808,49708
the idea,12,0.00014455218936336808,49708
was to,12,0.00014455218936336808,49708
are a,12,0.00014455218936336808,49708
or a,12,0.00014455218936336808,49708
and other,12,0.00014455218936336808,49708
the top,12,0.00014455218936336808,49708
if the,12,0.00014455218936336808,49708
evidence of,12,0.00014455218936336808,49708
roots of,12,0.00014455218936336808,49708
here's how,12,0.00014455218936336808,49708
of years,12,0.00014455218936336808,49708
different from,12,0.00014455218936336808,49708
in many,12,0.00014455218936336808,49708
or not,12,0.00014455218936336808,49708
is also,12,0.00014455218936336808,49708
history and,12,0.00014455218936336808,49708
is it,12,0.00014455218936336808,49708
that in,12,0.00014455218936336808,49708
spread of,12,0.00014455218936336808,49708
and it,12,0.00014455218936336808,49708
rest of,12,0.00014455218936336808,49708
when they,12,0.00014455218936336808,49708
to death,12,0.00014455218936336808,49708
societies and,12,0.00014455218936336808,49708
for this,12,0.00014455218936336808,49708
were not,12,0.00014455218936336808,49708
even more,12,0.00014455218936336808,49708
war in,12,0.00014455218936336808,49708
was that,12,0.00014455218936336808,49708
you will,12,0.00014455218936336808,49708
against other,12,0.00014455218936336808,49708
people are,12,0.00014455218936336808,49708
but also,12,0.00014455218936336808,49708
the key,12,0.00014455218936336808,49708
that i,12,0.00014455218936336808,49708
only one,12,0.00014455218936336808,49708
when a,12,0.00014455218936336808,49708
the god,12,0.00014455218936336808,49708
of competition,12,0.00014455218936336808,49708
jeff skilling,12,0.00014455218936336808,49708
the story,12,0.00014455218936336808,49708
for all,12,0.00014455218936336808,49708
with each,12,0.00014455218936336808,49708
degree of,12,0.00014455218936336808,49708
in particular,12,0.00014455218936336808,49708
enough to,12,0.00014455218936336808,49708
and team,12,0.00014455218936336808,49708
of cooperators,12,0.00014455218936336808,49708
projectile weapons,12,0.00014455218936336808,49708
the mae,12,0.00014455218936336808,49708
the greeks,12,0.00014455218936336808,49708
mit press,12,0.00014455218936336808,49708
r boyd,12,0.00014455218936336808,49708
is good,11,0.0001325061735830874,49708
early humans,11,0.0001325061735830874,49708
a small,11,0.0001325061735830874,49708
those who,11,0.0001325061735830874,49708
as an,11,0.0001325061735830874,49708
a way,11,0.0001325061735830874,49708
must be,11,0.0001325061735830874,49708
the 20th,11,0.0001325061735830874,49708
20th century,11,0.0001325061735830874,49708
lived in,11,0.0001325061735830874,49708
societies of,11,0.0001325061735830874,49708
we don't,11,0.0001325061735830874,49708
a typical,11,0.0001325061735830874,49708
and if,11,0.0001325061735830874,49708
social complexity,11,0.0001325061735830874,49708
it the,11,0.0001325061735830874,49708
which was,11,0.0001325061735830874,49708
it can,11,0.0001325061735830874,49708
when we,11,0.0001325061735830874,49708
one that,11,0.0001325061735830874,49708
thousand years,11,0.0001325061735830874,49708
once the,11,0.0001325061735830874,49708
numbers of,11,0.0001325061735830874,49708
it's not,11,0.0001325061735830874,49708
a long,11,0.0001325061735830874,49708
a tribe,11,0.0001325061735830874,49708
together with,11,0.0001325061735830874,49708
process of,11,0.0001325061735830874,49708
in one,11,0.0001325061735830874,49708
the society,11,0.0001325061735830874,49708
of many,11,0.0001325061735830874,49708
by an,11,0.0001325061735830874,49708
social scientists,11,0.0001325061735830874,49708
the decline,11,0.0001325061735830874,49708
the chief,11,0.0001325061735830874,49708
the time,11,0.0001325061735830874,49708
years the,11,0.0001325061735830874,49708
he had,11,0.0001325061735830874,49708
to this,11,0.0001325061735830874,49708
along the,11,0.0001325061735830874,49708
between groups,11,0.0001325061735830874,49708
was very,11,0.0001325061735830874,49708
adoption of,11,0.0001325061735830874,49708
and even,11,0.0001325061735830874,49708
can also,11,0.0001325061735830874,49708
of california,11,0.0001325061735830874,49708
the question,11,0.0001325061735830874,49708
the cultural,11,0.0001325061735830874,49708
in war,11,0.0001325061735830874,49708
the very,11,0.0001325061735830874,49708
the greek,11,0.0001325061735830874,49708
and peace,11,0.0001325061735830874,49708
idea of,11,0.0001325061735830874,49708
his own,11,0.0001325061735830874,49708
going to,11,0.0001325061735830874,49708
capable of,11,0.0001325061735830874,49708
of economic,11,0.0001325061735830874,49708
with other,11,0.0001325061735830874,49708
have seen,11,0.0001325061735830874,49708
in ancient,11,0.0001325061735830874,49708
and religion,11,0.0001325061735830874,49708
of chicago,11,0.0001325061735830874,49708
richerson p,11,0.0001325061735830874,49708
years of,10,0.00012046015780280672,49708
a force,10,0.00012046015780280672,49708
of destructive,10,0.00012046015780280672,49708
alpha male,10,0.00012046015780280672,49708
the iron,10,0.00012046015780280672,49708
of one,10,0.00012046015780280672,49708
after all,10,0.00012046015780280672,49708
of american,10,0.00012046015780280672,49708
the earth,10,0.00012046015780280672,49708
cannot be,10,0.00012046015780280672,49708
and political,10,0.00012046015780280672,49708
off the,10,0.00012046015780280672,49708
become a,10,0.00012046015780280672,49708
everybody else,10,0.00012046015780280672,49708
us to,10,0.00012046015780280672,49708
about it,10,0.00012046015780280672,49708
if they,10,0.00012046015780280672,49708
one in,10,0.00012046015780280672,49708
king of,10,0.00012046015780280672,49708
the number,10,0.00012046015780280672,49708
as many,10,0.00012046015780280672,49708
deal with,10,0.00012046015780280672,49708
of imperial,10,0.00012046015780280672,49708
needed to,10,0.00012046015780280672,49708
i would,10,0.00012046015780280672,49708
talk about,10,0.00012046015780280672,49708
they also,10,0.00012046015780280672,49708
and cooperation,10,0.00012046015780280672,49708
parts of,10,0.00012046015780280672,49708
tens of,10,0.00012046015780280672,49708
was only,10,0.00012046015780280672,49708
much better,10,0.00012046015780280672,49708
million years,10,0.00012046015780280672,49708
social insects,10,0.00012046015780280672,49708
and they,10,0.00012046015780280672,49708
instead of,10,0.00012046015780280672,49708
bce the,10,0.00012046015780280672,49708
example the,10,0.00012046015780280672,49708
division of,10,0.00012046015780280672,49708
seems to,10,0.00012046015780280672,49708
fall of,10,0.00012046015780280672,49708
and cultural,10,0.00012046015780280672,49708
think that,10,0.00012046015780280672,49708
as well,10,0.00012046015780280672,49708
a different,10,0.00012046015780280672,49708
and how,10,0.00012046015780280672,49708
warfare and,10,0.00012046015780280672,49708
the spread,10,0.00012046015780280672,49708
eurasian steppe,10,0.00012046015780280672,49708
and early,10,0.00012046015780280672,49708
human social,10,0.00012046015780280672,49708
believe that,10,0.00012046015780280672,49708
came to,10,0.00012046015780280672,49708
of new,10,0.00012046015780280672,49708
and war,10,0.00012046015780280672,49708
return to,10,0.00012046015780280672,49708
and women,10,0.00012046015780280672,49708
north america,10,0.00012046015780280672,49708
not just,10,0.00012046015780280672,49708
the country,10,0.00012046015780280672,49708
how it,10,0.00012046015780280672,49708
role in,10,0.00012046015780280672,49708
the adoption,10,0.00012046015780280672,49708
the late,10,0.00012046015780280672,49708
the 1970s,10,0.00012046015780280672,49708
the early,10,0.00012046015780280672,49708
it also,10,0.00012046015780280672,49708
transition from,10,0.00012046015780280672,49708
to solve,10,0.00012046015780280672,49708
a society,10,0.00012046015780280672,49708
think of,10,0.00012046015780280672,49708
where the,10,0.00012046015780280672,49708
as it,10,0.00012046015780280672,49708
for cooperation,10,0.00012046015780280672,49708
son of,10,0.00012046015780280672,49708
the ability,10,0.00012046015780280672,49708
the final,10,0.00012046015780280672,49708
so on,10,0.00012046015780280672,49708
question of,10,0.00012046015780280672,49708
only a,10,0.00012046015780280672,49708
power of,10,0.00012046015780280672,49708
saw in,10,0.00012046015780280672,49708
to evolve,10,0.00012046015780280672,49708
cultural group,10,0.00012046015780280672,49708
hierarchy in,10,0.00012046015780280672,49708
the enga,10,0.00012046015780280672,49708
asia and,10,0.00012046015780280672,49708
ranged weapons,10,0.00012046015780280672,49708
states in,10,0.00012046015780280672,49708
they can,10,0.00012046015780280672,49708
the horse,10,0.00012046015780280672,49708
york oxford,10,0.00012046015780280672,49708
and m,10,0.00012046015780280672,49708
cambridge university,10,0.00012046015780280672,49708
press cambridge,10,0.00012046015780280672,49708
science of,9,0.00010841414202252605,49708
across the,9,0.00010841414202252605,49708
out the,9,0.00010841414202252605,49708
many more,9,0.00010841414202252605,49708
is quite,9,0.00010841414202252605,49708
no matter,9,0.00010841414202252605,49708
will not,9,0.00010841414202252605,49708
have the,9,0.00010841414202252605,49708
the capacity,9,0.00010841414202252605,49708
but we,9,0.00010841414202252605,49708
large groups,9,0.00010841414202252605,49708
of strangers,9,0.00010841414202252605,49708
difficult to,9,0.00010841414202252605,49708
to kill,9,0.00010841414202252605,49708
its own,9,0.00010841414202252605,49708
when it,9,0.00010841414202252605,49708
evolutionary history,9,0.00010841414202252605,49708
in turn,9,0.00010841414202252605,49708
it to,9,0.00010841414202252605,49708
is very,9,0.00010841414202252605,49708
i will,9,0.00010841414202252605,49708
but i,9,0.00010841414202252605,49708
years later,9,0.00010841414202252605,49708
in some,9,0.00010841414202252605,49708
the circle,9,0.00010841414202252605,49708
fact the,9,0.00010841414202252605,49708
to their,9,0.00010841414202252605,49708
period of,9,0.00010841414202252605,49708
of labor,9,0.00010841414202252605,49708
who lived,9,0.00010841414202252605,49708
increase in,9,0.00010841414202252605,49708
use the,9,0.00010841414202252605,49708
social life,9,0.00010841414202252605,49708
in its,9,0.00010841414202252605,49708
with their,9,0.00010841414202252605,49708
size of,9,0.00010841414202252605,49708
that there,9,0.00010841414202252605,49708
we want,9,0.00010841414202252605,49708
to explain,9,0.00010841414202252605,49708
them with,9,0.00010841414202252605,49708
an example,9,0.00010841414202252605,49708
human history,9,0.00010841414202252605,49708
societies that,9,0.00010841414202252605,49708
to take,9,0.00010841414202252605,49708
the national,9,0.00010841414202252605,49708
the north,9,0.00010841414202252605,49708
southeast asia,9,0.00010841414202252605,49708
rise and,9,0.00010841414202252605,49708
but if,9,0.00010841414202252605,49708
could not,9,0.00010841414202252605,49708
away from,9,0.00010841414202252605,49708
much of,9,0.00010841414202252605,49708
to his,9,0.00010841414202252605,49708
the french,9,0.00010841414202252605,49708
the forest,9,0.00010841414202252605,49708
what they,9,0.00010841414202252605,49708
life in,9,0.00010841414202252605,49708
most people,9,0.00010841414202252605,49708
the central,9,0.00010841414202252605,49708
known to,9,0.00010841414202252605,49708
in such,9,0.00010841414202252605,49708
due to,9,0.00010841414202252605,49708
the 1960s,9,0.00010841414202252605,49708
our ancestors,9,0.00010841414202252605,49708
probability of,9,0.00010841414202252605,49708
public goods,9,0.00010841414202252605,49708
the need,9,0.00010841414202252605,49708
the elites,9,0.00010841414202252605,49708
understanding of,9,0.00010841414202252605,49708
evolution in,9,0.00010841414202252605,49708
of evolutionary,9,0.00010841414202252605,49708
transition to,9,0.00010841414202252605,49708
they have,9,0.00010841414202252605,49708
was an,9,0.00010841414202252605,49708
societies to,9,0.00010841414202252605,49708
chance of,9,0.00010841414202252605,49708
to go,9,0.00010841414202252605,49708
a war,9,0.00010841414202252605,49708
the real,9,0.00010841414202252605,49708
up and,9,0.00010841414202252605,49708
does not,9,0.00010841414202252605,49708
go to,9,0.00010841414202252605,49708
of enron,9,0.00010841414202252605,49708
all of,9,0.00010841414202252605,49708
called the,9,0.00010841414202252605,49708
show that,9,0.00010841414202252605,49708
decline of,9,0.00010841414202252605,49708
