types,counts,probs,total_unique
used to,19,0.00022692257162990122,46602
might not,19,0.00022692257162990122,46602
feel a,19,0.00022692257162990122,46602
appear to,19,0.00022692257162990122,46602
despite the,19,0.00022692257162990122,46602
to tell,19,0.00022692257162990122,46602
of early,19,0.00022692257162990122,46602
which they,19,0.00022692257162990122,46602
could be,19,0.00022692257162990122,46602
desire to,19,0.00022692257162990122,46602
needed to,19,0.00022692257162990122,46602
capacity to,19,0.00022692257162990122,46602
and their,19,0.00022692257162990122,46602
from a,19,0.00022692257162990122,46602
with no,19,0.00022692257162990122,46602
many of,19,0.00022692257162990122,46602
like a,19,0.00022692257162990122,46602
when the,19,0.00022692257162990122,46602
modern humans,19,0.00022692257162990122,46602
finely made,19,0.00022692257162990122,46602
is something,19,0.00022692257162990122,46602
well have,19,0.00022692257162990122,46602
around them,19,0.00022692257162990122,46602
to handle,19,0.00022692257162990122,46602
the group,19,0.00022692257162990122,46602
the emotional,19,0.00022692257162990122,46602
some of,18,0.0002149792783862222,46602
into the,18,0.0002149792783862222,46602
the bones,18,0.0002149792783862222,46602
in many,18,0.0002149792783862222,46602
much as,18,0.0002149792783862222,46602
they did,18,0.0002149792783862222,46602
about how,18,0.0002149792783862222,46602
the last,18,0.0002149792783862222,46602
we could,18,0.0002149792783862222,46602
the past,18,0.0002149792783862222,46602
as to,18,0.0002149792783862222,46602
form of,18,0.0002149792783862222,46602
associated with,18,0.0002149792783862222,46602
are not,18,0.0002149792783862222,46602
the very,18,0.0002149792783862222,46602
other apes,18,0.0002149792783862222,46602
something that,18,0.0002149792783862222,46602
but also,18,0.0002149792783862222,46602
them and,18,0.0002149792783862222,46602
in an,18,0.0002149792783862222,46602
understanding of,18,0.0002149792783862222,46602
that a,18,0.0002149792783862222,46602
and we,18,0.0002149792783862222,46602
driven by,18,0.0002149792783862222,46602
others and,18,0.0002149792783862222,46602
for them,18,0.0002149792783862222,46602
would we,18,0.0002149792783862222,46602
make us,18,0.0002149792783862222,46602
sensitive to,18,0.0002149792783862222,46602
in chimpanzees,18,0.0002149792783862222,46602
our emotional,18,0.0002149792783862222,46602
cave in,17,0.0002030359851425432,46602
to look,17,0.0002030359851425432,46602
that was,17,0.0002030359851425432,46602
we had,17,0.0002030359851425432,46602
a neanderthal,17,0.0002030359851425432,46602
been a,17,0.0002030359851425432,46602
us in,17,0.0002030359851425432,46602
the more,17,0.0002030359851425432,46602
of his,17,0.0002030359851425432,46602
and so,17,0.0002030359851425432,46602
not just,17,0.0002030359851425432,46602
but the,17,0.0002030359851425432,46602
the brain,17,0.0002030359851425432,46602
them as,17,0.0002030359851425432,46602
in order,17,0.0002030359851425432,46602
order to,17,0.0002030359851425432,46602
ability to,17,0.0002030359851425432,46602
was it,17,0.0002030359851425432,46602
in such,17,0.0002030359851425432,46602
of violence,17,0.0002030359851425432,46602
in france,17,0.0002030359851425432,46602
in some,17,0.0002030359851425432,46602
be more,17,0.0002030359851425432,46602
type of,17,0.0002030359851425432,46602
they feel,17,0.0002030359851425432,46602
but we,17,0.0002030359851425432,46602
they could,17,0.0002030359851425432,46602
on our,17,0.0002030359851425432,46602
way of,17,0.0002030359851425432,46602
human emotions,17,0.0002030359851425432,46602
our feelings,17,0.0002030359851425432,46602
our emotions,17,0.0002030359851425432,46602
as if,16,0.0001910926918988642,46602
millions of,16,0.0001910926918988642,46602
but wonder,16,0.0001910926918988642,46602
explanation for,16,0.0001910926918988642,46602
for their,16,0.0001910926918988642,46602
of evidence,16,0.0001910926918988642,46602
from our,16,0.0001910926918988642,46602
in his,16,0.0001910926918988642,46602
the human,16,0.0001910926918988642,46602
of being,16,0.0001910926918988642,46602
of humanity,16,0.0001910926918988642,46602
a human,16,0.0001910926918988642,46602
and it,16,0.0001910926918988642,46602
us and,16,0.0001910926918988642,46602
far from,16,0.0001910926918988642,46602
see the,16,0.0001910926918988642,46602
per cent,16,0.0001910926918988642,46602
important in,16,0.0001910926918988642,46602
help out,16,0.0001910926918988642,46602
a similar,16,0.0001910926918988642,46602
been the,16,0.0001910926918988642,46602
homo erectus,16,0.0001910926918988642,46602
are the,16,0.0001910926918988642,46602
of other,16,0.0001910926918988642,46602
among the,16,0.0001910926918988642,46602
found at,16,0.0001910926918988642,46602
to put,16,0.0001910926918988642,46602
to how,16,0.0001910926918988642,46602
others to,16,0.0001910926918988642,46602
level of,16,0.0001910926918988642,46602
that is,16,0.0001910926918988642,46602
the vulnerable,16,0.0001910926918988642,46602
chimpanzees and,16,0.0001910926918988642,46602
us a,16,0.0001910926918988642,46602
our brains,16,0.0001910926918988642,46602
to keep,16,0.0001910926918988642,46602
the material,16,0.0001910926918988642,46602
into a,15,0.00017914939865518517,46602
up to,15,0.00017914939865518517,46602
not to,15,0.00017914939865518517,46602
only a,15,0.00017914939865518517,46602
at this,15,0.00017914939865518517,46602
hunting and,15,0.00017914939865518517,46602
at a,15,0.00017914939865518517,46602
we were,15,0.00017914939865518517,46602
look at,15,0.00017914939865518517,46602
from their,15,0.00017914939865518517,46602
a million,15,0.00017914939865518517,46602
sure that,15,0.00017914939865518517,46602
the best,15,0.00017914939865518517,46602
because of,15,0.00017914939865518517,46602
to what,15,0.00017914939865518517,46602
human evolution,15,0.00017914939865518517,46602
want to,15,0.00017914939865518517,46602
have had,15,0.00017914939865518517,46602
what was,15,0.00017914939865518517,46602
our minds,15,0.00017914939865518517,46602
over the,15,0.00017914939865518517,46602
did they,15,0.00017914939865518517,46602
were not,15,0.00017914939865518517,46602
were the,15,0.00017914939865518517,46602
the whole,15,0.00017914939865518517,46602
he had,15,0.00017914939865518517,46602
ought to,15,0.00017914939865518517,46602
that he,15,0.00017914939865518517,46602
of chimpanzees,15,0.00017914939865518517,46602
but they,15,0.00017914939865518517,46602
should be,15,0.00017914939865518517,46602
is also,15,0.00017914939865518517,46602
that these,15,0.00017914939865518517,46602
is hard,15,0.00017914939865518517,46602
what might,15,0.00017914939865518517,46602
even more,15,0.00017914939865518517,46602
someone else,15,0.00017914939865518517,46602
because they,15,0.00017914939865518517,46602
of life,15,0.00017914939865518517,46602
to use,15,0.00017914939865518517,46602
someone who,15,0.00017914939865518517,46602
capable of,15,0.00017914939865518517,46602
a small,15,0.00017914939865518517,46602
they would,15,0.00017914939865518517,46602
evidence of,15,0.00017914939865518517,46602
way to,15,0.00017914939865518517,46602
the site,15,0.00017914939865518517,46602
us of,15,0.00017914939865518517,46602
those in,15,0.00017914939865518517,46602
appears to,15,0.00017914939865518517,46602
others in,15,0.00017914939865518517,46602
of emotional,15,0.00017914939865518517,46602
feel the,15,0.00017914939865518517,46602
out of,15,0.00017914939865518517,46602
looked after,15,0.00017914939865518517,46602
care of,15,0.00017914939865518517,46602
prepared to,15,0.00017914939865518517,46602
our nearest,15,0.00017914939865518517,46602
more important,15,0.00017914939865518517,46602
common chimpanzees,15,0.00017914939865518517,46602
easy to,14,0.00016720610541150617,46602
come from,14,0.00016720610541150617,46602
if the,14,0.00016720610541150617,46602
when i,14,0.00016720610541150617,46602
a very,14,0.00016720610541150617,46602
people we,14,0.00016720610541150617,46602
and was,14,0.00016720610541150617,46602
humans and,14,0.00016720610541150617,46602
after the,14,0.00016720610541150617,46602
with our,14,0.00016720610541150617,46602
bones of,14,0.00016720610541150617,46602
in human,14,0.00016720610541150617,46602
to create,14,0.00016720610541150617,46602
different from,14,0.00016720610541150617,46602
the future,14,0.00016720610541150617,46602
beyond the,14,0.00016720610541150617,46602
the heart,14,0.00016720610541150617,46602
any other,14,0.00016720610541150617,46602
not the,14,0.00016720610541150617,46602
however the,14,0.00016720610541150617,46602
significance of,14,0.00016720610541150617,46602
so much,14,0.00016720610541150617,46602
that early,14,0.00016720610541150617,46602
selection pressures,14,0.00016720610541150617,46602
be seen,14,0.00016720610541150617,46602
almost as,14,0.00016720610541150617,46602
our evolutionary,14,0.00016720610541150617,46602
people in,14,0.00016720610541150617,46602
in other,14,0.00016720610541150617,46602
found that,14,0.00016720610541150617,46602
something we,14,0.00016720610541150617,46602
sign of,14,0.00016720610541150617,46602
of all,14,0.00016720610541150617,46602
that neanderthals,14,0.00016720610541150617,46602
can we,14,0.00016720610541150617,46602
connection to,14,0.00016720610541150617,46602
of neanderthals,14,0.00016720610541150617,46602
what is,14,0.00016720610541150617,46602
or a,14,0.00016720610541150617,46602
in need,14,0.00016720610541150617,46602
also have,14,0.00016720610541150617,46602
they felt,14,0.00016720610541150617,46602
for those,14,0.00016720610541150617,46602
know that,14,0.00016720610541150617,46602
to develop,14,0.00016720610541150617,46602
loved ones,14,0.00016720610541150617,46602
reach out,14,0.00016720610541150617,46602
help others,14,0.00016720610541150617,46602
to reach,14,0.00016720610541150617,46602
jane goodall,14,0.00016720610541150617,46602
changes in,14,0.00016720610541150617,46602
we need,14,0.00016720610541150617,46602
our lives,14,0.00016720610541150617,46602
a long,13,0.00015526281216782716,46602
i had,13,0.00015526281216782716,46602
wanted to,13,0.00015526281216782716,46602
many years,13,0.00015526281216782716,46602
remains of,13,0.00015526281216782716,46602
and gathering,13,0.00015526281216782716,46602
lived in,13,0.00015526281216782716,46602
a great,13,0.00015526281216782716,46602
up with,13,0.00015526281216782716,46602
to imagine,13,0.00015526281216782716,46602
like to,13,0.00015526281216782716,46602
much more,13,0.00015526281216782716,46602
how much,13,0.00015526281216782716,46602
what the,13,0.00015526281216782716,46602
the earliest,13,0.00015526281216782716,46602
of such,13,0.00015526281216782716,46602
to go,13,0.00015526281216782716,46602
from an,13,0.00015526281216782716,46602
such an,13,0.00015526281216782716,46602
those with,13,0.00015526281216782716,46602
who would,13,0.00015526281216782716,46602
but it,13,0.00015526281216782716,46602
and most,13,0.00015526281216782716,46602
most important,13,0.00015526281216782716,46602
on their,13,0.00015526281216782716,46602
to kill,13,0.00015526281216782716,46602
as our,13,0.00015526281216782716,46602
only the,13,0.00015526281216782716,46602
between the,13,0.00015526281216782716,46602
the basis,13,0.00015526281216782716,46602
evidence that,13,0.00015526281216782716,46602
cent of,13,0.00015526281216782716,46602
of this,13,0.00015526281216782716,46602
time and,13,0.00015526281216782716,46602
than any,13,0.00015526281216782716,46602
be able,13,0.00015526281216782716,46602
that are,13,0.00015526281216782716,46602
even though,13,0.00015526281216782716,46602
palaeolithic art,13,0.00015526281216782716,46602
as in,13,0.00015526281216782716,46602
abilities to,13,0.00015526281216782716,46602
argues that,13,0.00015526281216782716,46602
people to,13,0.00015526281216782716,46602
in early,13,0.00015526281216782716,46602
which is,13,0.00015526281216782716,46602
them in,13,0.00015526281216782716,46602
to his,13,0.00015526281216782716,46602
in one,13,0.00015526281216782716,46602
is more,13,0.00015526281216782716,46602
time of,13,0.00015526281216782716,46602
the dead,13,0.00015526281216782716,46602
comes from,13,0.00015526281216782716,46602
group of,13,0.00015526281216782716,46602
acts of,13,0.00015526281216782716,46602
than a,13,0.00015526281216782716,46602
an adult,13,0.00015526281216782716,46602
a more,13,0.00015526281216782716,46602
explains that,13,0.00015526281216782716,46602
a particular,13,0.00015526281216782716,46602
are more,13,0.00015526281216782716,46602
it may,13,0.00015526281216782716,46602
why would,13,0.00015526281216782716,46602
to share,13,0.00015526281216782716,46602
to live,13,0.00015526281216782716,46602
feelings of,13,0.00015526281216782716,46602
this time,13,0.00015526281216782716,46602
the social,13,0.00015526281216782716,46602
have seen,13,0.00015526281216782716,46602
emotional capacities,13,0.00015526281216782716,46602
common ancestor,13,0.00015526281216782716,46602
live in,13,0.00015526281216782716,46602
have no,13,0.00015526281216782716,46602
respond to,13,0.00015526281216782716,46602
moral instinct,13,0.00015526281216782716,46602
was no,12,0.00014331951892414813,46602
tools and,12,0.00014331951892414813,46602
had to,12,0.00014331951892414813,46602
dating to,12,0.00014331951892414813,46602
not have,12,0.00014331951892414813,46602
to people,12,0.00014331951892414813,46602
world of,12,0.00014331951892414813,46602
about our,12,0.00014331951892414813,46602
evidence from,12,0.00014331951892414813,46602
parts of,12,0.00014331951892414813,46602
for our,12,0.00014331951892414813,46602
evolution of,12,0.00014331951892414813,46602
do not,12,0.00014331951892414813,46602
and what,12,0.00014331951892414813,46602
that in,12,0.00014331951892414813,46602
convinced that,12,0.00014331951892414813,46602
and that,12,0.00014331951892414813,46602
and not,12,0.00014331951892414813,46602
many different,12,0.00014331951892414813,46602
a tendency,12,0.00014331951892414813,46602
not so,12,0.00014331951892414813,46602
so different,12,0.00014331951892414813,46602
a rather,12,0.00014331951892414813,46602
was there,12,0.00014331951892414813,46602
use of,12,0.00014331951892414813,46602
role in,12,0.00014331951892414813,46602
capacity for,12,0.00014331951892414813,46602
by their,12,0.00014331951892414813,46602
make a,12,0.00014331951892414813,46602
heart of,12,0.00014331951892414813,46602
studies of,12,0.00014331951892414813,46602
the emergence,12,0.00014331951892414813,46602
emergence of,12,0.00014331951892414813,46602
an important,12,0.00014331951892414813,46602
based on,12,0.00014331951892414813,46602
to know,12,0.00014331951892414813,46602
image of,12,0.00014331951892414813,46602
of them,12,0.00014331951892414813,46602
of food,12,0.00014331951892414813,46602
as much,12,0.00014331951892414813,46602
with others,12,0.00014331951892414813,46602
close to,12,0.00014331951892414813,46602
an emotional,12,0.00014331951892414813,46602
it might,12,0.00014331951892414813,46602
violence in,12,0.00014331951892414813,46602
more complex,12,0.00014331951892414813,46602
to show,12,0.00014331951892414813,46602
record of,12,0.00014331951892414813,46602
archaic humans,12,0.00014331951892414813,46602
for us,12,0.00014331951892414813,46602
way that,12,0.00014331951892414813,46602
side of,12,0.00014331951892414813,46602
and they,12,0.00014331951892414813,46602
matter how,12,0.00014331951892414813,46602
who had,12,0.00014331951892414813,46602
i ca,12,0.00014331951892414813,46602
perhaps even,12,0.00014331951892414813,46602
the cave,12,0.00014331951892414813,46602
de waal,12,0.00014331951892414813,46602
aware of,12,0.00014331951892414813,46602
a drive,12,0.00014331951892414813,46602
motivation to,12,0.00014331951892414813,46602
they may,12,0.00014331951892414813,46602
better able,12,0.00014331951892414813,46602
friends and,12,0.00014331951892414813,46602
were they,12,0.00014331951892414813,46602
how people,12,0.00014331951892414813,46602
our social,12,0.00014331951892414813,46602
and often,12,0.00014331951892414813,46602
hundreds of,12,0.00014331951892414813,46602
to act,12,0.00014331951892414813,46602
what if,12,0.00014331951892414813,46602
i would,11,0.00013137622568046913,46602
and perhaps,11,0.00013137622568046913,46602
of age,11,0.00013137622568046913,46602
so many,11,0.00013137622568046913,46602
sense that,11,0.00013137622568046913,46602
wonder if,11,0.00013137622568046913,46602
we look,11,0.00013137622568046913,46602
a need,11,0.00013137622568046913,46602
but what,11,0.00013137622568046913,46602
no longer,11,0.00013137622568046913,46602
world war,11,0.00013137622568046913,46602
we consider,11,0.00013137622568046913,46602
during the,11,0.00013137622568046913,46602
of man,11,0.00013137622568046913,46602
were found,11,0.00013137622568046913,46602
in europe,11,0.00013137622568046913,46602
in africa,11,0.00013137622568046913,46602
even a,11,0.00013137622568046913,46602
the australopithecines,11,0.00013137622568046913,46602
of aggression,11,0.00013137622568046913,46602
well beyond,11,0.00013137622568046913,46602
attempt to,11,0.00013137622568046913,46602
a brutal,11,0.00013137622568046913,46602
basis of,11,0.00013137622568046913,46602
it would,11,0.00013137622568046913,46602
a whole,11,0.00013137622568046913,46602
who was,11,0.00013137622568046913,46602
made of,11,0.00013137622568046913,46602
were also,11,0.00013137622568046913,46602
a new,11,0.00013137622568046913,46602
or other,11,0.00013137622568046913,46602
that might,11,0.00013137622568046913,46602
full of,11,0.00013137622568046913,46602
to work,11,0.00013137622568046913,46602
believe that,11,0.00013137622568046913,46602
do we,11,0.00013137622568046913,46602
all of,11,0.00013137622568046913,46602
much like,11,0.00013137622568046913,46602
them from,11,0.00013137622568046913,46602
terms of,11,0.00013137622568046913,46602
is difficult,11,0.00013137622568046913,46602
who is,11,0.00013137622568046913,46602
a kind,11,0.00013137622568046913,46602
trying to,11,0.00013137622568046913,46602
which are,11,0.00013137622568046913,46602
to explain,11,0.00013137622568046913,46602
in any,11,0.00013137622568046913,46602
present in,11,0.00013137622568046913,46602
could have,11,0.00013137622568046913,46602
people and,11,0.00013137622568046913,46602
they will,11,0.00013137622568046913,46602
are often,11,0.00013137622568046913,46602
it in,11,0.00013137622568046913,46602
we may,11,0.00013137622568046913,46602
a moral,11,0.00013137622568046913,46602
the right,11,0.00013137622568046913,46602
us feel,11,0.00013137622568046913,46602
case of,11,0.00013137622568046913,46602
chapter six,11,0.00013137622568046913,46602
us we,11,0.00013137622568046913,46602
how others,11,0.00013137622568046913,46602
it to,11,0.00013137622568046913,46602
they do,11,0.00013137622568046913,46602
important to,11,0.00013137622568046913,46602
on how,11,0.00013137622568046913,46602
feeling of,11,0.00013137622568046913,46602
more likely,11,0.00013137622568046913,46602
material world,11,0.00013137622568046913,46602
our evolved,11,0.00013137622568046913,46602
tierra del,11,0.00013137622568046913,46602
del fuego,11,0.00013137622568046913,46602
and i,10,0.00011943293243679012,46602
find out,10,0.00011943293243679012,46602
to this,10,0.00011943293243679012,46602
came to,10,0.00011943293243679012,46602
were made,10,0.00011943293243679012,46602
left behind,10,0.00011943293243679012,46602
years later,10,0.00011943293243679012,46602
art and,10,0.00011943293243679012,46602
species of,10,0.00011943293243679012,46602
was in,10,0.00011943293243679012,46602
great deal,10,0.00011943293243679012,46602
will have,10,0.00011943293243679012,46602
only in,10,0.00011943293243679012,46602
moments of,10,0.00011943293243679012,46602
been made,10,0.00011943293243679012,46602
away from,10,0.00011943293243679012,46602
to believe,10,0.00011943293243679012,46602
will be,10,0.00011943293243679012,46602
of time,10,0.00011943293243679012,46602
us human,10,0.00011943293243679012,46602
of stone,10,0.00011943293243679012,46602
and humans,10,0.00011943293243679012,46602
came from,10,0.00011943293243679012,46602
than the,10,0.00011943293243679012,46602
must be,10,0.00011943293243679012,46602
not be,10,0.00011943293243679012,46602
as those,10,0.00011943293243679012,46602
with them,10,0.00011943293243679012,46602
range of,10,0.00011943293243679012,46602
the story,10,0.00011943293243679012,46602
to other,10,0.00011943293243679012,46602
an explanation,10,0.00011943293243679012,46602
there were,10,0.00011943293243679012,46602
from other,10,0.00011943293243679012,46602
louis leakey,10,0.00011943293243679012,46602
ancestors were,10,0.00011943293243679012,46602
raymond dart,10,0.00011943293243679012,46602
through the,10,0.00011943293243679012,46602
these early,10,0.00011943293243679012,46602
killer ape,10,0.00011943293243679012,46602
