types,counts,probs,total_unique
the advance of,108,0.0012202148934006712,77637
advance of code,104,0.0011750217492006462,77637
the human advantage,42,0.000474528014100261,77637
the united states,40,0.00045193144200024856,77637
the evolution of,37,0.00041803658385022993,77637
peer to peer,34,0.0003841417257002113,77637
in order to,32,0.00036154515360019887,77637
the development of,31,0.0003502468675501926,77637
in the united,30,0.00033894858150018643,77637
the creation of,29,0.0003276502954501802,77637
accessible at http,29,0.0003276502954501802,77637
black rock city,27,0.0003050537233501678,77637
notes to pages,26,0.00029375543730016156,77637
see text box,25,0.00028245715125015537,77637
the end of,24,0.0002711588652001491,77637
the number of,23,0.00025986057915014293,77637
the production of,22,0.0002485622931001367,77637
of the economy,22,0.0002485622931001367,77637
the code economy,21,0.0002372640070501305,77637
in the economy,21,0.0002372640070501305,77637
over the past,21,0.0002372640070501305,77637
as well as,20,0.00022596572100012428,77637
the power of,20,0.00022596572100012428,77637
in other words,19,0.00021466743495011806,77637
the field of,19,0.00021466743495011806,77637
man vs machine,18,0.00020336914890011184,77637
vs machine debate,18,0.00020336914890011184,77637
in the past,18,0.00020336914890011184,77637
in the world,18,0.00020336914890011184,77637
more than a,18,0.00020336914890011184,77637
known as the,18,0.00020336914890011184,77637
the santa fe,18,0.00020336914890011184,77637
great man vs,17,0.00019207086285010565,77637
learning by doing,17,0.00019207086285010565,77637
one of the,17,0.00019207086285010565,77637
the fact that,17,0.00019207086285010565,77637
the great man,16,0.00018077257680009943,77637
the game of,16,0.00018077257680009943,77637
game of life,16,0.00018077257680009943,77637
part of the,16,0.00018077257680009943,77637
in terms of,16,0.00018077257680009943,77637
oxford university press,15,0.00016947429075009322,77637
the size of,15,0.00016947429075009322,77637
of the advance,15,0.00016947429075009322,77637
the history of,15,0.00016947429075009322,77637
division of labor,15,0.00016947429075009322,77637
the structure of,15,0.00016947429075009322,77637
the advent of,15,0.00016947429075009322,77637
the introduction of,15,0.00016947429075009322,77637
the twentieth century,15,0.00016947429075009322,77637
the cost of,15,0.00016947429075009322,77637
end of the,15,0.00016947429075009322,77637
twenty first century,15,0.00016947429075009322,77637
at the same,15,0.00016947429075009322,77637
the same time,15,0.00016947429075009322,77637
at the time,15,0.00016947429075009322,77637
the nature of,15,0.00016947429075009322,77637
the value of,15,0.00016947429075009322,77637
the process of,14,0.000158176004700087,77637
the nineteenth century,14,0.000158176004700087,77637
goods and services,14,0.000158176004700087,77637
world war ii,14,0.000158176004700087,77637
capital and labor,14,0.000158176004700087,77637
a group of,14,0.000158176004700087,77637
is to say,13,0.00014687771865008078,77637
that can be,13,0.00014687771865008078,77637
of code and,13,0.00014687771865008078,77637
in the production,13,0.00014687771865008078,77637
santa fe institute,13,0.00014687771865008078,77637
wage fund theory,13,0.00014687771865008078,77637
authentication and verification,13,0.00014687771865008078,77637
the role of,12,0.00013557943260007456,77637
progress and poverty,12,0.00013557943260007456,77637
as a result,12,0.00013557943260007456,77637
the division of,12,0.00013557943260007456,77637
out to be,12,0.00013557943260007456,77637
the economy of,12,0.00013557943260007456,77637
a sequence of,12,0.00013557943260007456,77637
the use of,12,0.00013557943260007456,77637
the twenty first,12,0.00013557943260007456,77637
which is to,11,0.00012428114655006834,77637
the how of,11,0.00012428114655006834,77637
evolution of code,11,0.00012428114655006834,77637
of code is,11,0.00012428114655006834,77637
when it comes,11,0.00012428114655006834,77637
it comes to,11,0.00012428114655006834,77637
a combination of,11,0.00012428114655006834,77637
the economy is,11,0.00012428114655006834,77637
in the early,11,0.00012428114655006834,77637
van der leeuw,11,0.00012428114655006834,77637
the growth of,11,0.00012428114655006834,77637
the theory of,11,0.00012428114655006834,77637
the analytical engine,11,0.00012428114655006834,77637
quarterly journal of,11,0.00012428114655006834,77637
journal of economics,11,0.00012428114655006834,77637
of this book,11,0.00012428114655006834,77637
this is the,10,0.00011298286050006214,77637
each of these,10,0.00011298286050006214,77637
how of production,10,0.00011298286050006214,77637
the past two,10,0.00011298286050006214,77637
the complexity of,10,0.00011298286050006214,77637
in the process,10,0.00011298286050006214,77637
be able to,10,0.00011298286050006214,77637
field of economics,10,0.00011298286050006214,77637
the relationship between,10,0.00011298286050006214,77637
the start of,10,0.00011298286050006214,77637
the existence of,10,0.00011298286050006214,77637
of the nineteenth,10,0.00011298286050006214,77637
the age of,10,0.00011298286050006214,77637
the difference engine,10,0.00011298286050006214,77637
to do with,10,0.00011298286050006214,77637
of political economy,10,0.00011298286050006214,77637
the study of,10,0.00011298286050006214,77637
the wage fund,10,0.00011298286050006214,77637
there is no,10,0.00011298286050006214,77637
of black rock,10,0.00011298286050006214,77637
of code as,9,0.00010168457445005592,77637
most of the,9,0.00010168457445005592,77637
of the world,9,0.00010168457445005592,77637
the capacity to,9,0.00010168457445005592,77637
that is the,9,0.00010168457445005592,77637
at the start,9,0.00010168457445005592,77637
in this way,9,0.00010168457445005592,77637
to the advance,9,0.00010168457445005592,77637
in the next,9,0.00010168457445005592,77637
an array of,9,0.00010168457445005592,77637
it is not,9,0.00010168457445005592,77637
at the end,9,0.00010168457445005592,77637
focused on the,9,0.00010168457445005592,77637
the origins of,9,0.00010168457445005592,77637
the art of,9,0.00010168457445005592,77637
at that time,9,0.00010168457445005592,77637
as it was,9,0.00010168457445005592,77637
nobel prize in,9,0.00010168457445005592,77637
the first to,9,0.00010168457445005592,77637
version of the,9,0.00010168457445005592,77637
the work of,9,0.00010168457445005592,77637
in the future,9,0.00010168457445005592,77637
which is the,9,0.00010168457445005592,77637
i described in,9,0.00010168457445005592,77637
a matter of,9,0.00010168457445005592,77637
this is a,9,0.00010168457445005592,77637
bifurcation of work,9,0.00010168457445005592,77637
of the twentieth,9,0.00010168457445005592,77637
the quarterly journal,9,0.00010168457445005592,77637
the toll house,9,0.00010168457445005592,77637
percent of the,9,0.00010168457445005592,77637
the creation and,8,9.038628840004972e-05,77637
at least as,8,9.038628840004972e-05,77637
of code in,8,9.038628840004972e-05,77637
evolution of the,8,9.038628840004972e-05,77637
in the field,8,9.038628840004972e-05,77637
early twentieth century,8,9.038628840004972e-05,77637
the adoption of,8,9.038628840004972e-05,77637
development of the,8,9.038628840004972e-05,77637
